frame,id,x,y,w,h
913,125,995,475,96,96
913,126,1001,524,88,88
913,127,331,623,54,54
913,128,105,164,50,50
913,129,316,574,52,52
913,130,326,584,60,60
914,112,1016,210,80,80
914,124,968,236,54,54
914,125,994,475,91,91
914,126,1001,524,88,88
914,127,331,623,54,54
914,128,105,162,51,51
914,129,316,574,52,52
914,130,326,584,60,60
915,112,1017,207,79,79
915,124,968,236,54,54
915,125,994,475,91,91
915,126,1001,524,88,88
915,127,331,623,54,54
915,128,105,162,51,51
915,129,316,574,52,52
915,130,326,584,60,60
915,131,376,229,70,70
916,112,1017,205,78,78
916,124,968,236,54,54
916,125,994,475,91,91
916,126,988,536,96,96
916,127,331,623,54,54
916,128,105,162,51,51
916,129,316,574,52,52
916,130,326,584,60,60
916,131,372,226,77,77
917,112,1017,201,81,81
917,124,968,236,54,54
917,125,994,475,91,91
917,126,988,536,96,96
917,127,331,623,54,54
917,128,105,162,51,51
917,129,316,574,52,52
917,130,326,584,60,60
917,131,366,221,85,85
918,112,1019,200,78,78
918,124,968,236,54,54
918,125,994,475,91,91
918,126,982,545,73,73
918,128,105,162,51,51
918,129,316,574,52,52
918,130,326,584,60,60
918,131,363,219,86,86
919,112,1019,200,78,78
919,125,994,475,91,91
919,126,981,542,76,76
919,128,105,162,51,51
919,129,316,574,52,52
919,131,360,218,86,86
920,112,1019,200,80,80
920,125,994,475,91,91
920,126,978,542,78,78
920,128,105,162,51,51
920,129,316,574,52,52
920,131,360,216,83,83
921,112,1021,200,77,77
921,125,994,475,91,91
921,126,978,542,78,78
921,128,105,162,51,51
921,131,358,214,82,82
922,112,1020,201,80,80
922,125,994,475,91,91
922,126,978,542,78,78
922,128,105,162,51,51
922,131,356,212,83,83
923,112,1023,203,79,79
923,125,994,475,91,91
923,126,978,542,78,78
923,128,105,162,51,51
923,131,354,210,84,84
924,112,1025,205,79,79
924,125,994,475,91,91
924,126,978,542,78,78
924,128,112,163,50,50
924,131,352,209,83,83
925,112,1027,208,79,79
925,126,978,542,78,78
925,128,112,163,50,50
925,131,350,207,86,86
926,112,1029,211,77,77
926,126,978,542,78,78
926,128,112,163,50,50
926,131,349,207,85,85
927,112,1031,216,76,76
927,126,978,542,78,78
927,128,112,163,50,50
927,131,348,206,83,83
928,112,1034,219,73,73
928,126,978,542,78,78
928,128,112,163,50,50
928,131,346,206,83,83
928,132,480,94,104,104
929,112,1034,219,73,73
929,126,978,542,78,78
929,128,112,163,50,50
929,131,346,205,83,83
929,132,474,93,109,109
930,112,1034,219,73,73
930,126,978,542,78,78
930,128,112,163,50,50
930,131,343,205,85,85
930,132,473,93,111,111
931,112,1034,219,73,73
931,128,112,163,50,50
931,131,341,204,84,84
931,132,467,95,113,113
932,112,1034,219,73,73
932,128,112,163,50,50
932,131,340,205,84,84
932,132,464,93,121,121
933,112,1034,219,73,73
933,128,112,163,50,50
933,131,339,204,85,85
933,132,462,100,114,114
934,112,1034,219,73,73
934,128,112,163,50,50
934,131,338,205,83,83
934,132,461,100,119,119
935,112,1034,219,73,73
935,131,336,205,86,86
935,132,458,101,122,122
936,112,1034,219,73,73
936,131,334,207,87,87
936,132,455,104,121,121
937,112,1034,219,73,73
937,131,333,209,86,86
937,132,452,107,121,121
937,133,68,334,74,74
938,112,1034,219,73,73
938,131,332,212,85,85
938,132,449,106,120,120
938,133,68,333,76,76
939,131,333,216,79,79
939,132,446,103,128,128
939,133,68,333,76,76
940,131,331,218,80,80
940,132,444,106,121,121
940,133,68,333,76,76
941,131,333,222,76,76
941,132,441,101,125,125
941,133,68,333,76,76
942,131,333,222,76,76
942,132,444,105,117,117
942,133,68,333,76,76
943,131,333,222,76,76
943,132,439,101,122,122
943,133,68,333,76,76
943,134,564,68,68,68
944,131,333,222,76,76
944,132,440,101,116,116
944,133,68,333,76,76
944,134,566,66,67,67
945,131,333,222,76,76
945,132,432,95,126,126
945,133,68,333,76,76
945,134,558,61,79,79
946,131,333,222,76,76
946,132,429,93,123,123
946,133,68,333,76,76
946,134,563,63,75,75
947,131,333,222,76,76
947,132,427,89,125,125
947,133,68,333,76,76
947,134,563,63,75,75
948,131,333,222,76,76
948,132,422,89,122,122
948,133,68,333,76,76
948,134,563,63,75,75
949,131,333,222,76,76
949,132,417,83,127,127
949,134,563,62,76,76
950,131,333,222,76,76
950,132,413,78,130,130
950,134,563,62,76,76
951,131,333,222,76,76
951,132,410,80,124,124
951,134,563,62,76,76
952,132,407,77,122,122
952,134,563,62,76,76
953,132,401,74,126,126
953,134,563,62,76,76
954,132,399,76,120,120
954,134,563,62,76,76
955,132,392,73,124,124
955,134,563,62,76,76
956,132,386,72,125,125
956,134,563,62,76,76
957,132,383,74,123,123
957,134,563,62,76,76
958,132,378,75,123,123
958,134,563,62,76,76
959,132,376,78,119,119
959,134,563,62,76,76
960,132,376,78,119,119
961,132,376,78,119,119
962,132,376,78,119,119
962,135,210,510,55,55
963,132,376,78,119,119
963,135,210,510,55,55
964,132,376,78,119,119
964,135,210,510,55,55
964,136,800,584,73,73
964,137,263,662,54,54
965,132,376,78,119,119
965,135,210,510,55,55
965,136,806,585,72,72
965,137,262,664,52,52
965,138,266,581,54,54
966,132,376,78,119,119
966,135,210,510,55,55
966,136,813,587,70,70
966,137,262,664,52,52
966,138,262,582,54,54
966,139,682,177,54,54
967,132,376,78,119,119
967,135,210,510,55,55
967,136,816,587,74,74
967,137,262,664,52,52
967,138,257,584,55,55
967,139,682,177,54,54
968,132,376,78,119,119
968,135,210,510,55,55
968,136,823,590,71,71
968,137,262,664,52,52
968,138,251,587,52,52
968,139,664,142,90,90
968,140,168,163,50,50
969,132,376,78,119,119
969,135,210,510,55,55
969,136,829,592,72,72
969,137,262,664,52,52
969,138,251,587,52,52
969,139,668,141,90,90
969,140,168,163,50,50
969,141,310,92,123,123
970,135,210,510,55,55
970,136,833,596,71,71
970,137,262,664,52,52
970,138,251,587,52,52
970,139,666,140,96,96
970,140,168,163,50,50
970,141,308,95,114,114
971,135,210,510,55,55
971,136,839,600,70,70
971,137,262,664,52,52
971,138,251,587,52,52
971,139,666,140,96,96
971,140,168,163,50,50
971,141,296,92,125,125
972,135,210,510,55,55
972,136,844,603,70,70
972,137,262,664,52,52
972,138,251,587,52,52
972,139,668,147,80,80
972,140,168,163,50,50
972,141,289,90,127,127
973,136,850,604,72,72
973,137,262,664,52,52
973,138,251,587,52,52
973,139,668,149,79,79
973,140,168,163,50,50
973,141,283,87,129,129
974,136,858,605,74,74
974,137,262,664,52,52
974,138,251,587,52,52
974,139,667,149,82,82
974,140,168,163,50,50
974,141,275,88,123,123
975,136,865,608,68,68
975,137,262,664,52,52
975,138,251,587,52,52
975,139,665,146,90,90
975,140,168,163,50,50
975,141,274,88,119,119
976,136,868,609,68,68
976,138,251,587,52,52
976,139,662,145,92,92
976,140,168,163,50,50
976,141,267,83,123,123
977,136,868,609,68,68
977,138,251,587,52,52
977,139,662,145,92,92
977,140,168,163,50,50
977,141,265,81,121,121
978,136,877,605,74,74
978,138,251,587,52,52
978,139,662,145,92,92
978,140,168,163,50,50
978,141,261,78,119,119
979,136,877,605,74,74
979,139,662,145,92,92
979,141,249,70,132,132
980,136,877,605,74,74
980,139,662,145,92,92
980,141,247,67,135,135
981,136,877,605,74,74
981,139,660,165,70,70
981,141,240,65,136,136
982,136,877,605,74,74
982,139,659,170,66,66
982,141,240,65,136,136
983,136,877,605,74,74
983,139,650,164,84,84
983,141,240,65,136,136
984,136,877,605,74,74
984,139,653,169,75,75
984,141,240,65,136,136
985,136,877,605,74,74
985,139,653,169,75,75
985,141,240,65,136,136
986,136,877,605,74,74
986,139,642,165,86,86
986,141,240,65,136,136
987,136,877,605,74,74
987,139,637,159,96,96
987,141,240,65,136,136
988,136,877,605,74,74
988,139,644,165,78,78
988,141,240,65,136,136
989,139,640,158,88,88
989,141,240,65,136,136
990,139,641,159,81,81
990,141,240,65,136,136
991,139,641,157,81,81
991,141,240,65,136,136
992,139,640,153,83,83
993,139,638,151,83,83
994,139,638,150,82,82
995,139,636,148,82,82
996,139,634,148,80,80
997,139,634,147,79,79
998,139,631,142,89,89
999,139,632,142,86,86
1000,139,630,143,85,85
1001,139,628,141,86,86
1002,139,627,138,91,91
1002,142,3,299,59,59
1003,139,625,139,87,87
1003,142,3,299,59,59
1004,139,623,139,88,88
1004,142,3,299,59,59
1005,139,623,141,84,84
1005,142,3,299,59,59
1006,139,612,136,97,97
1006,142,3,299,59,59
1007,139,621,141,86,86
1007,142,3,299,59,59
1008,139,622,146,75,75
1008,142,13,298,61,61
1009,139,627,157,56,56
1009,142,13,298,61,61
1010,139,627,157,56,56
1010,142,13,298,61,61
1011,139,627,157,56,56
1011,142,13,298,61,61
1012,139,627,157,56,56
1012,142,13,298,61,61
1013,139,627,157,56,56
1013,142,13,298,61,61
1014,139,627,157,56,56
1014,142,13,298,61,61
1015,139,627,157,56,56
1015,142,13,298,61,61
1015,143,150,75,87,87
1016,139,627,157,56,56
1016,142,13,298,61,61
1016,143,133,61,116,116
1017,139,627,157,56,56
1017,142,13,298,61,61
1017,143,128,58,125,125
1017,144,24,570,67,67
1017,145,519,537,119,119
1018,139,627,157,56,56
1018,142,13,298,61,61
1018,143,121,61,124,124
1018,144,21,568,72,72
1018,145,524,539,115,115
1019,139,627,157,56,56
1019,143,116,60,130,130
1019,144,16,568,70,70
1019,145,524,539,115,115
1020,143,105,61,132,132
1020,144,17,571,65,65
1020,145,524,539,115,115
1021,143,98,65,130,130
1021,144,17,571,65,65
1021,145,524,539,115,115
1022,143,91,65,131,131
1022,144,17,571,65,65
1022,145,524,539,115,115
1023,143,87,69,127,127
1023,144,17,571,65,65
1023,145,524,539,115,115
1024,143,77,71,130,130
1024,144,17,571,65,65
1024,145,524,539,115,115
1024,146,1071,564,68,68
1025,143,65,66,143,143
1025,144,17,571,65,65
1025,145,524,539,115,115
1025,146,1077,566,67,67
1026,143,64,73,128,128
1026,144,17,571,65,65
1026,145,524,539,115,115
1026,146,1082,568,65,65
1027,143,56,70,131,131
1027,144,17,571,65,65
1027,145,524,539,115,115
1027,146,1086,570,66,66
1028,143,52,69,128,128
1028,144,17,571,65,65
1028,145,524,539,115,115
1028,146,1095,572,66,66
1029,143,41,66,131,131
1029,144,17,571,65,65
1029,146,1099,576,62,62
1030,143,36,64,130,130
1030,144,17,571,65,65
1030,146,1099,576,62,62
1031,143,31,62,130,130
1031,146,1114,580,65,65
1032,143,26,60,128,128
1032,146,1122,582,66,66
1033,143,24,58,125,125
1033,146,1122,582,66,66
1034,143,22,56,124,124
1034,146,1122,582,66,66
1035,143,13,47,133,133
1035,146,1122,582,66,66
1036,143,13,46,126,126
1036,146,1122,582,66,66
1036,147,979,284,69,69
1037,143,12,45,123,123
1037,146,1122,582,66,66
1037,147,979,284,69,69
1038,143,10,41,126,126
1038,146,1122,582,66,66
1038,147,979,284,69,69
1038,148,1078,188,75,75
1039,143,7,39,125,125
1039,146,1122,582,66,66
1039,147,979,284,69,69
1039,148,1079,190,75,75
1040,143,7,41,122,122
1040,146,1122,582,66,66
1040,147,979,284,69,69
1040,148,1081,193,75,75
1040,149,301,211,95,95
1041,143,7,40,123,123
1041,146,1122,582,66,66
1041,147,979,284,69,69
1041,148,1081,195,77,77
1041,149,302,213,89,89
1042,143,6,40,121,121
1042,146,1122,582,66,66
1042,147,979,284,69,69
1042,148,1082,197,79,79
1042,149,303,208,93,93
1043,143,6,39,123,123
1043,147,979,284,69,69
1043,148,1083,200,81,81
1043,149,303,205,96,96
1044,143,6,43,119,119
1044,147,979,284,69,69
1044,148,1086,204,80,80
1044,149,304,201,99,99
1045,143,5,44,123,123
1045,147,979,284,69,69
1045,148,1085,206,83,83
1045,149,306,201,99,99
1046,143,6,48,118,118
1046,147,979,284,69,69
1046,148,1085,208,86,86
1046,149,308,199,100,100
1047,143,5,47,123,123
1047,148,1086,209,87,87
1047,149,308,195,103,103
1048,143,4,51,125,125
1048,148,1085,208,90,90
1048,149,312,196,101,101
1048,150,611,157,112,112
1049,143,5,53,123,123
1049,148,1087,207,90,90
1049,149,313,195,101,101
1049,150,616,158,110,110
1050,143,6,56,125,125
1050,148,1089,205,90,90
1050,149,319,197,96,96
1050,150,619,154,113,113
1051,143,6,61,118,118
1051,148,1091,204,90,90
1051,149,321,196,97,97
1051,150,629,158,101,101
1052,143,7,62,120,120
1052,148,1092,201,92,92
1052,149,323,196,99,99
1052,150,633,154,99,99
1053,143,8,64,121,121
1053,148,1094,199,91,91
1053,149,323,195,100,100
1053,150,639,151,100,100
1054,143,6,65,125,125
1054,148,1096,196,91,91
1054,149,326,196,101,101
1054,150,640,143,112,112
1055,143,7,64,126,126
1055,148,1098,193,91,91
1055,149,330,198,99,99
1055,150,642,141,108,108
1056,143,8,64,123,123
1056,148,1101,189,91,91
1056,149,333,201,96,96
1056,150,652,141,101,101
1057,143,8,62,125,125
1057,148,1103,187,91,91
1057,149,334,202,99,99
1057,150,651,140,102,102
1058,143,7,59,126,126
1058,148,1105,184,92,92
1058,149,338,207,94,94
1058,150,651,140,102,102
1059,143,7,58,125,125
1059,148,1107,182,92,92
1059,149,338,205,100,100
1059,150,663,138,99,99
1059,151,407,614,74,74
1060,143,8,57,123,123
1060,148,1109,181,94,94
1060,149,339,211,97,97
1060,150,663,138,99,99
1060,151,407,614,74,74
1061,143,8,55,125,125
1061,148,1111,181,94,94
1061,149,341,213,100,100
1061,150,671,135,95,95
1061,151,407,614,74,74
1062,143,6,53,125,125
1062,148,1114,182,95,95
1062,149,345,217,95,95
1062,150,671,135,95,95
1062,151,407,614,74,74
1063,143,8,51,122,122
1063,148,1118,184,92,92
1063,149,348,217,98,98
1063,150,676,131,96,96
1063,151,407,614,74,74
1064,143,6,51,123,123
1064,148,1120,186,93,93
1064,149,349,218,99,99
1064,150,679,131,92,92
1064,151,407,614,74,74
1065,143,5,52,113,113
1065,148,1121,189,94,94
1065,149,352,221,98,98
1065,150,679,131,92,92
1065,151,407,614,74,74
1066,143,2,45,122,122
1066,148,1125,193,92,92
1066,149,355,221,97,97
1066,150,679,131,92,92
1066,151,407,614,74,74
1067,143,2,45,122,122
1067,148,1124,196,96,96
1067,149,356,220,98,98
1067,150,679,131,92,92
1067,151,407,614,74,74
1068,143,2,45,122,122
1068,148,1129,200,92,92
1068,149,357,216,101,101
1068,150,679,131,92,92
1068,151,407,614,74,74
1069,143,2,45,122,122
1069,148,1130,204,93,93
1069,149,360,214,98,98
1069,150,679,131,92,92
1069,151,407,614,74,74
1070,143,2,45,122,122
1070,148,1133,204,93,93
1070,149,362,212,100,100
1070,150,679,131,92,92
1071,143,2,45,122,122
1071,148,1134,204,93,93
1071,149,364,209,99,99
1071,150,679,131,92,92
1071,152,1077,224,56,56
1072,143,2,45,122,122
1072,148,1137,203,93,93
1072,149,365,205,103,103
1072,150,679,131,92,92
1072,152,1077,224,56,56
1072,153,288,627,57,57
1073,143,2,45,122,122
1073,148,1138,200,94,94
1073,149,367,205,99,99
1073,150,679,131,92,92
1073,152,1077,224,56,56
1073,153,289,621,63,63
1074,143,2,45,122,122
1074,148,1140,197,94,94
1074,149,368,201,100,100
1074,150,679,131,92,92
1074,152,1077,224,56,56
1074,153,291,620,61,61
1075,143,2,45,122,122
1075,148,1142,194,93,93
1075,149,367,199,102,102
1075,152,1077,224,56,56
1075,153,291,619,62,62
1076,143,2,45,122,122
1076,148,1141,191,95,95
1076,149,369,199,100,100
1076,152,1077,224,56,56
1076,153,292,616,65,65
1077,148,1143,189,94,94
1077,149,369,197,99,99
1077,152,1077,224,56,56
1077,153,292,616,65,65
1078,148,1142,185,96,96
1078,149,370,198,97,97
1078,152,1077,224,56,56
1078,153,292,616,65,65
1079,148,1142,182,96,96
1079,149,368,194,101,101
1079,152,1077,224,56,56
1079,153,292,616,65,65
1080,148,1142,180,94,94
1080,149,367,194,102,102
1080,152,1077,224,56,56
1080,153,292,616,65,65
1081,148,1139,176,96,96
1081,149,367,195,101,101
1081,152,1077,224,56,56
1081,153,292,616,65,65
1082,148,1139,175,96,96
1082,149,367,195,101,101
1082,153,292,616,65,65
1083,148,1139,174,95,95
1083,149,366,195,101,101
1083,153,292,616,65,65
1084,148,1136,174,96,96
1084,149,365,195,102,102
1084,153,292,616,65,65
1085,148,1134,175,98,98
1085,149,364,195,104,104
1085,153,292,616,65,65
1086,148,1133,177,96,96
1086,149,365,198,100,100
1086,153,292,616,65,65
1087,148,1131,180,96,96
1087,149,365,200,100,100
1088,148,1128,182,96,96
1088,149,363,200,104,104
1089,148,1124,186,98,98
1089,149,363,205,98,98
1090,148,1121,190,98,98
1090,149,360,204,102,102
1090,154,284,629,74,74
1091,148,1118,194,99,99
1091,149,361,208,99,99
1091,154,284,629,74,74
1092,148,1115,198,99,99
1092,149,358,210,100,100
1092,154,284,629,74,74
1093,148,1112,200,99,99
1093,149,356,210,103,103
1093,154,284,629,74,74
1094,148,1109,202,98,98
1094,149,354,209,107,107
1094,154,284,629,74,74
1095,148,1106,203,100,100
1095,149,355,211,105,105
1095,154,284,629,74,74
1095,155,1019,319,83,83
1096,148,1103,205,100,100
1096,149,353,213,102,102
1096,154,284,629,74,74
1096,155,1019,319,83,83
1097,148,1101,205,97,97
1097,149,350,210,107,107
1097,154,284,629,74,74
1097,155,1019,319,83,83
1098,148,1098,205,98,98
1098,149,348,209,106,106
1098,154,284,629,74,74
1098,155,1019,319,83,83
1098,156,686,123,101,101
1099,148,1095,206,95,95
1099,149,348,209,101,101
1099,154,284,629,74,74
1099,155,1019,319,83,83
1099,156,686,121,105,105
1100,148,1092,205,96,96
1100,149,345,203,106,106
1100,154,284,629,74,74
1100,155,1019,319,83,83
1100,156,685,120,108,108
1101,148,1091,206,94,94
1101,149,345,201,105,105
1101,155,1019,319,83,83
1101,156,682,121,110,110
1102,148,1089,206,92,92
1102,149,344,199,106,106
1102,155,1019,319,83,83
1102,156,681,122,109,109
1103,148,1087,203,95,95
1103,149,342,196,107,107
1103,155,1019,319,83,83
1103,156,679,122,113,113
1104,148,1085,204,92,92
1104,149,343,198,103,103
1104,155,1019,319,83,83
1104,156,678,125,109,109
1105,148,1083,203,95,95
1105,149,340,193,108,108
1105,155,1019,319,83,83
1105,156,674,127,112,112
1106,148,1082,204,92,92
1106,149,343,194,102,102
1106,156,674,131,107,107
1106,157,1069,96,74,74
1107,148,1080,205,93,93
1107,149,342,193,103,103
1107,156,671,134,107,107
1107,157,1069,96,74,74
1108,148,1080,207,92,92
1108,149,342,192,104,104
1108,156,669,136,108,108
1108,157,1069,96,74,74
1109,148,1078,209,91,91
1109,149,340,191,109,109
1109,156,668,138,107,107
1109,157,1069,96,74,74
1110,148,1080,213,89,89
1110,149,341,188,111,111
1110,156,666,138,107,107
1110,157,1069,96,74,74
1111,148,1078,215,91,91
1111,149,341,189,109,109
1111,156,662,140,106,106
1111,157,1069,96,74,74
1111,158,92,140,79,79
1112,148,1078,219,90,90
1112,149,342,190,108,108
1112,156,661,141,105,105
1112,157,1069,96,74,74
1112,158,91,134,86,86
1113,148,1079,223,91,91
1113,149,345,192,106,106
1113,156,657,136,108,108
1113,157,1069,96,74,74
1113,158,92,134,90,90
1114,148,1079,226,91,91
1114,149,345,193,105,105
1114,156,657,133,109,109
1114,157,1069,96,74,74
1114,158,94,132,94,94
1115,148,1080,230,90,90
1115,149,344,192,111,111
1115,156,654,131,109,109
1115,157,1069,96,74,74
1115,158,96,130,96,96
1115,159,994,96,79,79
1116,148,1081,233,90,90
1116,149,344,194,108,108
1116,156,652,128,110,110
1116,157,1069,96,74,74
1116,158,96,130,96,96
1116,159,994,96,79,79
1117,148,1082,236,87,87
1117,149,344,196,109,109
1117,156,651,127,107,107
1117,158,96,130,96,96
1117,159,994,96,79,79
1118,148,1082,235,88,88
1118,149,344,198,110,110
1118,156,649,124,109,109
1118,158,96,130,96,96
1118,159,994,96,79,79
1119,148,1083,235,87,87
1119,149,344,199,114,114
1119,156,649,123,107,107
1119,158,96,130,96,96
1119,159,994,96,79,79
1120,148,1084,234,87,87
1120,149,344,203,112,112
1120,156,646,119,109,109
1120,158,96,130,96,96
1120,159,994,96,79,79
1121,148,1083,233,88,88
1121,149,347,208,107,107
1121,156,643,116,113,113
1121,158,96,130,96,96
1121,159,994,96,79,79
1122,148,1083,232,87,87
1122,149,347,210,108,108
1122,156,643,117,108,108
1122,158,96,130,96,96
1122,159,994,96,79,79
1123,148,1082,230,87,87
1123,149,346,211,110,110
1123,156,644,115,110,110
1123,158,96,130,96,96
1123,159,994,96,79,79
1124,148,1083,228,87,87
1124,149,349,212,109,109
1124,156,643,113,110,110
1124,158,96,130,96,96
1124,159,994,96,79,79
1125,148,1082,228,84,84
1125,149,349,213,108,108
1125,156,643,111,112,112
1125,158,96,130,96,96
1125,159,994,96,79,79
1126,148,1085,226,83,83
1126,149,352,214,106,106
1126,156,644,112,111,111
1126,158,121,127,108,108
1126,160,521,166,53,53
1127,148,1081,222,85,85
1127,149,352,211,108,108
1127,156,641,112,110,110
1127,158,121,127,108,108
1127,160,521,166,53,53
1128,148,1079,221,84,84
1128,149,353,208,108,108
1128,156,642,111,107,107
1128,158,121,127,108,108
1128,160,521,166,53,53
1129,148,1076,219,85,85
1129,149,353,205,108,108
1129,156,642,110,110,110
1129,158,121,127,108,108
1129,160,521,166,53,53
1130,148,1071,216,90,90
1130,149,355,203,108,108
1130,156,640,108,111,111
1130,158,121,127,108,108
1130,160,521,166,53,53
1131,148,1075,218,84,84
1131,149,354,200,108,108
1131,156,640,109,110,110
1131,158,121,127,108,108
1131,160,521,166,53,53
1132,148,1069,219,85,85
1132,149,352,195,112,112
1132,156,640,109,110,110
1132,158,121,127,108,108
1132,160,521,166,53,53
1133,148,1069,219,85,85
1133,149,353,194,112,112
1133,156,640,113,106,106
1133,158,121,127,108,108
1133,160,521,166,53,53
1134,148,1069,219,85,85
1134,149,356,192,111,111
1134,156,638,111,111,111
1134,158,121,127,108,108
1134,160,521,166,53,53
1134,161,258,641,67,67
1135,148,1069,219,85,85
1135,149,353,190,112,112
1135,156,639,115,106,106
1135,158,121,127,108,108
1135,160,521,166,53,53
1135,161,258,639,66,66
1136,148,1069,219,85,85
1136,149,354,190,111,111
1136,156,639,116,108,108
1136,158,121,127,108,108
1136,160,521,166,53,53
1136,161,258,639,66,66
1137,148,1069,219,85,85
1137,149,354,190,109,109
1137,156,638,118,110,110
1137,161,258,639,66,66
1138,148,1069,219,85,85
1138,149,355,189,108,108
1138,156,639,122,109,109
1138,161,258,639,66,66
1139,148,1069,219,85,85
1139,149,356,189,107,107
1139,156,639,124,109,109
1139,161,258,639,66,66
1140,148,1069,219,85,85
1140,149,358,190,104,104
1140,156,640,126,112,112
1140,161,258,639,66,66
1140,162,780,131,158,158
1141,148,1069,219,85,85
1141,149,353,188,111,111
1141,156,642,131,105,105
1141,161,258,639,66,66
1141,162,780,131,158,158
1142,148,1069,219,85,85
1142,149,354,191,108,108
1142,156,642,132,111,111
1142,161,258,639,66,66
1142,162,780,131,158,158
1142,163,55,377,56,56
1143,149,348,191,109,109
1143,156,643,134,109,109
1143,161,258,639,66,66
1143,162,791,143,136,136
1143,163,55,377,56,56
1144,149,348,191,109,109
1144,156,643,132,113,113
1144,161,258,639,66,66
1144,162,791,143,136,136
1144,163,55,377,56,56
1145,149,347,195,108,108
1145,156,644,133,110,110
1145,161,258,639,66,66
1145,162,791,143,136,136
1145,163,55,377,56,56
1145,164,199,565,73,73
1146,149,343,195,111,111
1146,156,646,132,110,110
1146,162,791,143,136,136
1146,163,55,377,56,56
1146,164,199,565,73,73
1147,149,344,199,107,107
1147,156,648,130,108,108
1147,162,791,143,136,136
1147,163,55,377,56,56
1147,164,199,565,73,73
1147,165,190,143,88,88
1148,149,338,199,114,114
1148,156,652,129,110,110
1148,162,791,143,136,136
1148,163,55,377,56,56
1148,164,199,565,73,73
1148,165,190,143,88,88
1149,149,334,201,116,116
1149,156,652,126,115,115
1149,162,791,143,136,136
1149,163,55,377,56,56
1149,164,199,565,73,73
1149,165,190,143,88,88
1150,149,334,206,112,112
1150,156,650,126,114,114
1150,162,791,143,136,136
1150,163,55,377,56,56
1150,164,199,565,73,73
1150,165,190,143,88,88
1151,149,328,206,117,117
1151,156,656,127,105,105
1151,162,791,143,136,136
1151,163,55,377,56,56
1151,164,199,565,73,73
1151,165,190,143,88,88
1152,149,328,211,109,109
1152,156,658,126,106,106
1152,162,791,143,136,136
1152,163,55,377,56,56
1152,164,199,565,73,73
1152,165,190,143,88,88
1152,166,1032,221,86,86
1153,149,322,211,116,116
1153,156,658,124,111,111
1153,162,791,143,136,136
1153,164,199,565,73,73
1153,165,190,143,88,88
1153,166,1031,218,88,88
1154,149,322,214,111,111
1154,156,658,124,110,110
1154,164,199,565,73,73
1154,165,190,143,88,88
1154,166,1033,213,94,94
1155,149,318,215,111,111
1155,156,660,125,110,110
1155,164,199,565,73,73
1155,165,209,142,105,105
1155,166,1033,213,96,96
1156,149,315,214,111,111
1156,156,663,124,112,112
1156,165,219,148,97,97
1156,166,1032,213,98,98
1156,167,160,436,83,83
1157,149,313,214,109,109
1157,156,663,121,114,114
1157,165,226,149,91,91
1157,166,1033,214,98,98
1157,167,160,436,83,83
1158,149,308,211,110,110
1158,156,666,124,111,111
1158,165,226,149,91,91
1158,166,1034,216,96,96
1158,167,160,436,83,83
1158,168,356,632,50,50
1159,149,305,209,110,110
1159,156,670,123,111,111
1159,165,226,149,91,91
1159,166,1033,219,96,96
1159,167,160,436,83,83
1159,168,354,628,52,52
1160,149,304,209,109,109
1160,156,668,123,114,114
1160,165,226,149,91,91
1160,166,1034,221,99,99
1160,167,160,436,83,83
1160,168,351,627,52,52
1161,149,302,208,108,108
1161,156,674,125,110,110
1161,165,226,149,91,91
1161,166,1036,224,98,98
1161,167,160,436,83,83
1161,168,352,625,53,53
1162,149,300,208,107,107
1162,156,675,126,109,109
1162,165,226,149,91,91
1162,166,1036,227,99,99
1162,167,160,436,83,83
1162,168,352,625,53,53
1162,169,955,322,96,96
1163,149,298,208,106,106
1163,156,678,126,112,112
1163,165,226,149,91,91
1163,166,1039,229,98,98
1163,167,160,436,83,83
1163,168,347,623,55,55
1163,169,955,322,96,96
1164,149,296,208,107,107
1164,156,679,125,114,114
1164,165,226,149,91,91
1164,166,1040,230,99,99
1164,167,160,436,83,83
1164,168,347,623,55,55
1164,169,957,330,91,91
1165,149,296,206,109,109
1165,156,681,128,111,111
1165,165,226,149,91,91
1165,166,1041,229,103,103
1165,167,160,436,83,83
1165,168,348,623,56,56
1165,169,957,330,91,91
1166,149,294,207,107,107
1166,156,682,130,115,115
1166,165,226,149,91,91
1166,166,1042,228,104,104
1166,167,160,436,83,83
1166,168,348,623,56,56
1166,169,962,333,87,87
1167,149,295,209,104,104
1167,156,689,133,111,111
1167,165,226,149,91,91
1167,166,1044,227,103,103
1167,168,348,623,56,56
1167,169,961,333,91,91
1168,149,293,208,107,107
1168,156,688,136,114,114
1168,166,1045,225,104,104
1168,168,348,623,56,56
1168,169,961,333,91,91
1169,149,291,208,111,111
1169,156,696,139,113,113
1169,166,1046,223,102,102
1169,168,348,623,56,56
1169,169,969,326,91,91
1170,149,291,211,106,106
1170,156,696,142,111,111
1170,166,1048,222,102,102
1170,168,348,623,56,56
1170,169,969,326,91,91
1171,149,288,211,108,108
1171,156,698,148,109,109
1171,166,1046,218,104,104
1171,168,348,623,56,56
1171,169,969,326,91,91
1172,149,288,215,105,105
1172,156,691,151,112,112
1172,166,1047,217,103,103
1172,168,348,623,56,56
1172,169,969,326,91,91
1172,170,1012,569,139,139
1173,149,286,216,108,108
1173,156,693,154,108,108
1173,166,1047,214,103,103
1173,168,348,623,56,56
1173,169,969,326,91,91
